Algorithm;ScenarioName;RunIndex;MapWidth;MapHeight;ObstacleDensity;MapType;AllowDiagonal;Start;Goal;LinearDistance;WeightW;TimeLimitMs;MaxExpansions;TieBreakLowG;Found;PathCost;PathLength;Expansions;ElapsedMs;AllocBytes
JPS;10_1024x1024_dens0,30_corner_Diag;20;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1554.5251788310347;934;1053;2;1467000
Dijkstra;10_1024x1024_dens0,30_corner_Diag;21;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1517.620633260541;1145;733912;693;451501968
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;21;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1614.6256838944237;1271;1574;2;1734856
JPS;10_1024x1024_dens0,30_corner_Diag;21;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1547.738382266631;933;1072;3;1481888
Dijkstra;10_1024x1024_dens0,30_corner_Diag;22;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1519.3779925734216;1148;733942;703;451512048
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;22;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1601.3952365161244;1247;1415;2;1209864
JPS;10_1024x1024_dens0,30_corner_Diag;22;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1547.4957415795118;911;1077;2;1483856
Dijkstra;10_1024x1024_dens0,30_corner_Diag;24;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1521.1353518863025;1151;733899;721;451497600
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;24;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1655.0693347083193;1316;1871;2;1834648
JPS;10_1024x1024_dens0,30_corner_Diag;24;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1556.2825381439154;954;1076;2;1479608
Dijkstra;10_1024x1024_dens0,30_corner_Diag;25;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1518.792206135795;1147;733925;713;451506336
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;25;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1617.3952365161244;1263;1606;2;1745608
JPS;10_1024x1024_dens0,30_corner_Diag;25;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1549.4957415795118;956;1056;2;1467072
Dijkstra;10_1024x1024_dens0,30_corner_Diag;26;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1518.792206135795;1147;733926;693;451514624
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;26;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1629.4541110191697;1284;1554;2;1256568
JPS;10_1024x1024_dens0,30_corner_Diag;26;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1544.22366364087;921;1025;2;1447232
Dijkstra;10_1024x1024_dens0,30_corner_Diag;27;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1517.034846822914;1144;733923;693;451513440
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;27;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1612.1820330805278;1264;1539;2;1723096
JPS;10_1024x1024_dens0,30_corner_Diag;27;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1550.4246737676465;914;1088;2;1491336
Dijkstra;10_1024x1024_dens0,30_corner_Diag;28;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1521.7211383239292;1152;733920;697;451512920
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;28;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1610.1820330805278;1263;1859;2;1830616
JPS;10_1024x1024_dens0,30_corner_Diag;28;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1547.4957415795122;963;1049;2;1463384
Dijkstra;10_1024x1024_dens0,30_corner_Diag;29;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1514.9343417595258;1139;733928;687;451507344
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;29;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1619.7556262093349;1284;1612;2;1747624
JPS;10_1024x1024_dens0,30_corner_Diag;29;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1546.3241687042585;940;1034;2;1452552
Dijkstra;10_1024x1024_dens0,30_corner_Diag;30;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1521.1353518863025;1151;733906;697;451507480
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;30;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1621.6967517062892;1276;1421;2;1211880
JPS;10_1024x1024_dens0,30_corner_Diag;30;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1550.3241687042582;929;1081;3;1487648
Dijkstra;10_1024x1024_dens0,30_corner_Diag;31;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1516.449060385287;1143;733903;710;451506136
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;31;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1609.9393923934083;1263;1487;1;1234056
JPS;10_1024x1024_dens0,30_corner_Diag;31;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1536.3657992646008;920;995;2;1425040
Dijkstra;10_1024x1024_dens0,30_corner_Diag;32;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1516.348555321899;1140;733923;683;451513616
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;32;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1626.6673144547665;1276;1638;2;1756360
JPS;10_1024x1024_dens0,30_corner_Diag;32;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1539.1942263893477;922;1056;2;1472088
Dijkstra;10_1024x1024_dens0,30_corner_Diag;33;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1518.2064196981678;1146;733916;689;451510840
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;33;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1631.7972567696772;1289;1517;2;1244136
JPS;10_1024x1024_dens0,30_corner_Diag;33;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1547.738382266631;933;1029;2;1449264
Dijkstra;10_1024x1024_dens0,30_corner_Diag;34;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1522.5495654486754;1152;733905;697;451506472
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;34;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1603.596246642901;1255;1441;2;1218600
JPS;10_1024x1024_dens0,30_corner_Diag;34;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1557.939392393408;943;1112;3;1504408
Dijkstra;10_1024x1024_dens0,30_corner_Diag;35;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1519.9637790110485;1149;733926;719;451514536
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;35;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1609.8388873300205;1260;1403;1;1205832
JPS;10_1024x1024_dens0,30_corner_Diag;35;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1539.780012826974;908;1050;2;1465608
Dijkstra;10_1024x1024_dens0,30_corner_Diag;37;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1520.5495654486754;1150;733903;708;451506136
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;37;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1604.7089450151093;1247;1512;2;1714024
JPS;10_1024x1024_dens0,30_corner_Diag;37;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1546.2236636408702;948;1047;2;1463072
Dijkstra;10_1024x1024_dens0,30_corner_Diag;38;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1519.620633260541;1147;733922;683;451513192
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;38;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1601.1525958290051;1248;1416;1;1210200
JPS;10_1024x1024_dens0,30_corner_Diag;38;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1544.2236636408695;923;1046;2;1463576
Dijkstra;10_1024x1024_dens0,30_corner_Diag;39;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1521.1353518863025;1151;733919;690;451512432
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;39;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1611.2947314527362;1253;1506;2;1240440
JPS;10_1024x1024_dens0,30_corner_Diag;39;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1553.8388873300194;952;1151;2;1536936
Dijkstra;10_1024x1024_dens0,30_corner_Diag;40;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1517.620633260541;1145;733927;705;451507008
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;40;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1608.424673767647;1259;1510;2;1241784
JPS;10_1024x1024_dens0,30_corner_Diag;40;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1532.2652942012126;897;964;2;1404056
Dijkstra;10_1024x1024_dens0,30_corner_Diag;41;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1518.2064196981678;1146;733914;686;451510168
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;41;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1624.0398974567966;1280;1553;2;1256232
JPS;10_1024x1024_dens0,30_corner_Diag;41;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1550.9099551418851;940;1059;2;1469256
Dijkstra;10_1024x1024_dens0,30_corner_Diag;42;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1520.5495654486754;1150;733912;695;451501968
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;42;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1606.7678195181547;1259;1462;1;1225656
JPS;10_1024x1024_dens0,30_corner_Diag;42;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1560.625683894423;969;1123;2;1516112
Dijkstra;10_1024x1024_dens0,30_corner_Diag;43;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1522.5495654486754;1152;733936;700;451510032
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;43;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1622.726188957812;1282;1608;2;1746280
JPS;10_1024x1024_dens0,30_corner_Diag;43;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1542.4663043279893;936;1065;2;1474416
Dijkstra;10_1024x1024_dens0,30_corner_Diag;44;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1519.8632739476602;1146;733927;691;451514872
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;44;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1623.6967517062892;1278;1525;2;1246824
Dijkstra;10_1024x1024_dens0,30_corner_Diag;45;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1524.892711199183;1156;733941;718;451519240
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;45;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1641.45411101917;1297;1543;2;1252872
JPS;10_1024x1024_dens0,30_corner_Diag;45;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1553.3536059557807;947;1066;3;1475408
Dijkstra;10_1024x1024_dens0,30_corner_Diag;46;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1520.5495654486754;1150;733935;710;451516216
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;46;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1621.7972567696777;1279;1558;2;1257912
JPS;10_1024x1024_dens0,30_corner_Diag;46;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1556.8683245815423;958;1072;2;1478456
Dijkstra;10_1024x1024_dens0,30_corner_Diag;47;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1522.892711199183;1154;733952;717;451523840
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;47;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1632.5251788310352;1286;1524;2;1246488
JPS;10_1024x1024_dens0,30_corner_Diag;47;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1548.9099551418851;925;1064;2;1475272
Dijkstra;10_1024x1024_dens0,30_corner_Diag;48;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1517.277487510033;1143;733914;701;451515952
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;48;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1622.0815280171394;1271;1695;2;1775512
JPS;10_1024x1024_dens0,30_corner_Diag;48;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1547.1525958290044;963;1087;2;1490784
Dijkstra;10_1024x1024_dens0,30_corner_Diag;49;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1521.8632739476602;1148;733909;679;451509072
WeightedAStar;10_1024x1024_dens0,30_corner_Diag;49;1024;1024;0.3;Random;1;0,0;1023,1023;1446.7404743076763;1.2;0;0;1;1;1611.9393923934083;1265;1539;2;1723096
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;0;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1372.0;1373;705476;568;379816408
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;0;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1434.0;1435;6037;5;2854304
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;1;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1368.0;1369;705041;576;379714640
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;1;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1444.0;1445;10083;10;5189312
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;2;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1366.0;1367;705449;571;379809712
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;2;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1414.0;1415;3582;3;2077032
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;3;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1366.0;1367;705445;586;379808720
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;3;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1402.0;1403;2876;2;1901944
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;4;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1372.0;1373;704569;578;379591472
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;4;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1436.0;1437;7064;6;3109000
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;5;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1362.0;1363;703640;579;379361080
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;5;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1430.0;1431;5726;5;2777176
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;6;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1360.0;1361;704951;596;379694160
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;6;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1430.0;1431;8887;7;4892704
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;7;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1356.0;1357;704342;604;379543128
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;7;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1400.0;1401;3106;2;1958984
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;8;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1362.0;1363;703939;599;379442688
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;8;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1392.0;1393;3964;3;2171768
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;9;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1364.0;1365;704529;590;379589504
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;9;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1408.0;1409;4319;4;2428240
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;10;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1358.0;1359;703856;601;379414648
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;10;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1406.0;1407;3818;3;2135560
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;11;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1364.0;1365;704273;593;379518064
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;11;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1428.0;1427;4582;4;2493464
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;12;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1358.0;1359;704040;585;379468232
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;12;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1422.0;1421;5142;4;2632344
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;14;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1364.0;1365;703649;582;379371264
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;14;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1422.0;1417;7420;7;4178456
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;15;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1364.0;1365;705265;598;379772032
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;15;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1440.0;1439;5868;5;2812392
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;16;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1362.0;1363;705111;606;379730152
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;16;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1418.0;1419;4876;5;2566376
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;17;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1362.0;1363;704680;594;379619000
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;17;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1420.0;1421;3978;4;2175240
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;18;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1374.0;1375;705824;610;379902712
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;18;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1408.0;1409;4956;4;2586216
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;19;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1368.0;1369;704930;607;379681000
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;19;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1424.0;1423;6073;5;2863232
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;20;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1358.0;1359;704707;595;379625696
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;20;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1422.0;1423;8964;8;4911800
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;21;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1370.0;1371;705812;607;379899736
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;21;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1426.0;1427;5078;4;2616472
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;22;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1380.0;1381;706166;602;379987528
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;22;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1444.0;1443;7650;7;4235496
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;24;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1368.0;1369;706834;743;380153192
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;24;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1420.0;1415;5164;4;2637800
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;25;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1358.0;1359;704733;621;379640096
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;25;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1420.0;1419;4001;3;2180944
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;26;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1362.0;1363;704380;607;379544600
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;26;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1414.0;1415;5141;5;2632096
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;27;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1380.0;1381;705963;616;379937184
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;27;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1434.0;1435;5978;5;2839672
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;28;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1366.0;1367;705348;601;379792368
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;28;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1398.0;1399;3982;3;2176232
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;29;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1378.0;1379;704010;606;379460792
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;29;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1438.0;1439;4756;4;2536616
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;30;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1358.0;1359;704168;586;379499976
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;30;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1430.0;1429;4497;4;2472384
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;31;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1360.0;1361;704138;596;379484584
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;31;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1404.0;1405;3963;5;2171520
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;32;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1360.0;1361;704739;581;379633632
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;32;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1418.0;1413;5397;5;2695584
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;33;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1362.0;1363;705054;589;379711752
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;33;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1420.0;1413;5628;5;2752872
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;34;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1366.0;1367;705363;586;379796336
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;34;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1436.0;1435;8984;7;4916760
Dijkstra;11_1024x1024_dens0,30_random_NoDiag;35;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1386.0;1387;705216;582;379759880
WeightedAStar;11_1024x1024_dens0,30_random_NoDiag;35;1024;1024;0.3;Random;0;802,253;111,918;959.013034322266;1.2;0;0;1;1;1430.0;1427;8427;7;4778624
